domain,port,group,supported,cipher,tls_version,server_temp_key,reason
metlife.com,443,MLKEM768,NO,,,"",handshake_failure
metlife.com,443,MLKEM1024,NO,,,"",handshake_failure
prudential.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
prudential.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
prudential.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
prudential.com,443,MLKEM512,ERROR,,,"",connection_failed
prudential.com,443,MLKEM768,ERROR,,,"",connection_failed
prudential.com,443,MLKEM1024,ERROR,,,"",connection_failed
prudentialplc.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
prudentialplc.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
prudentialplc.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
prudentialplc.com,443,MLKEM512,NO,,,"",handshake_failure
prudentialplc.com,443,MLKEM768,NO,,,"",handshake_failure
prudentialplc.com,443,MLKEM1024,NO,,,"",handshake_failure
prudential.com.sg,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
prudential.com.sg,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
prudential.com.sg,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
prudential.com.sg,443,MLKEM512,NO,,,"",handshake_failure
prudential.com.sg,443,MLKEM768,NO,,,"",handshake_failure
prudential.com.sg,443,MLKEM1024,NO,,,"",handshake_failure
axa.com,443,X25519MLKEM768,NO,,,"",handshake_failure
axa.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
axa.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
axa.com,443,MLKEM512,NO,,,"",handshake_failure
axa.com,443,MLKEM768,NO,,,"",handshake_failure
axa.com,443,MLKEM1024,NO,,,"",handshake_failure
allianz.com,443,X25519MLKEM768,NO,,,"",unsupported_or_unknown
allianz.com,443,SecP256r1MLKEM768,NO,,,"",unsupported_or_unknown
allianz.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
allianz.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
allianz.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
allianz.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
zurich.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
zurich.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
zurich.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
zurich.com,443,MLKEM512,NO,,,"",handshake_failure
zurich.com,443,MLKEM768,NO,,,"",handshake_failure
zurich.com,443,MLKEM1024,NO,,,"",handshake_failure
swissre.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
swissre.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
swissre.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
swissre.com,443,MLKEM512,NO,,,"",handshake_failure
swissre.com,443,MLKEM768,NO,,,"",handshake_failure
swissre.com,443,MLKEM1024,NO,,,"",handshake_failure
munichre.com,443,X25519MLKEM768,NO,,,"",handshake_failure
munichre.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
munichre.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
munichre.com,443,MLKEM512,NO,,,"",handshake_failure
munichre.com,443,MLKEM768,NO,,,"",handshake_failure
munichre.com,443,MLKEM1024,NO,,,"",handshake_failure
generali.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
generali.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
generali.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
generali.com,443,MLKEM512,NO,,,"",handshake_failure
generali.com,443,MLKEM768,NO,,,"",handshake_failure
generali.com,443,MLKEM1024,NO,,,"",handshake_failure
aviva.com,443,X25519MLKEM768,NO,,,"",unsupported_or_unknown
aviva.com,443,SecP256r1MLKEM768,NO,,,"",unsupported_or_unknown
aviva.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
aviva.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
aviva.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
aviva.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
chubb.com,443,X25519MLKEM768,NO,,,"",handshake_failure
chubb.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
chubb.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
chubb.com,443,MLKEM512,NO,,,"",handshake_failure
chubb.com,443,MLKEM768,NO,,,"",handshake_failure
chubb.com,443,MLKEM1024,NO,,,"",handshake_failure
manulife.com,443,X25519MLKEM768,NO,,,"",handshake_failure
manulife.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
manulife.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
manulife.com,443,MLKEM512,NO,,,"",handshake_failure
manulife.com,443,MLKEM768,NO,,,"",handshake_failure
manulife.com,443,MLKEM1024,NO,,,"",handshake_failure
sunlife.com,443,X25519MLKEM768,NO,,,"",handshake_failure
sunlife.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
sunlife.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
sunlife.com,443,MLKEM512,NO,,,"",handshake_failure
sunlife.com,443,MLKEM768,NO,,,"",handshake_failure
sunlife.com,443,MLKEM1024,NO,,,"",handshake_failure
greateastern.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
greateastern.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
greateastern.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
greateastern.com,443,MLKEM512,ERROR,,,"",connection_failed
greateastern.com,443,MLKEM768,ERROR,,,"",connection_failed
greateastern.com,443,MLKEM1024,ERROR,,,"",connection_failed
greateasternlife.com.sg,443,X25519MLKEM768,ERROR,,,"",connection_failed
greateasternlife.com.sg,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
greateasternlife.com.sg,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
greateasternlife.com.sg,443,MLKEM512,ERROR,,,"",connection_failed
greateasternlife.com.sg,443,MLKEM768,ERROR,,,"",connection_failed
greateasternlife.com.sg,443,MLKEM1024,ERROR,,,"",connection_failed
fwd.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
fwd.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
fwd.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
fwd.com,443,MLKEM512,NO,,,"",handshake_failure
fwd.com,443,MLKEM768,NO,,,"",handshake_failure
fwd.com,443,MLKEM1024,NO,,,"",handshake_failure
aia.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
aia.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
aia.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
aia.com,443,MLKEM512,ERROR,,,"",connection_failed
aia.com,443,MLKEM768,ERROR,,,"",connection_failed
aia.com,443,MLKEM1024,ERROR,,,"",connection_failed
aiapremierclub.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
aiapremierclub.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
aiapremierclub.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
aiapremierclub.com,443,MLKEM512,ERROR,,,"",connection_failed
aiapremierclub.com,443,MLKEM768,ERROR,,,"",connection_failed
aiapremierclub.com,443,MLKEM1024,ERROR,,,"",connection_failed
tokiomarine.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
tokiomarine.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
tokiomarine.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
tokiomarine.com,443,MLKEM512,NO,,,"",handshake_failure
tokiomarine.com,443,MLKEM768,NO,,,"",handshake_failure
tokiomarine.com,443,MLKEM1024,NO,,,"",handshake_failure
sompo-intl.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
sompo-intl.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
sompo-intl.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
sompo-intl.com,443,MLKEM512,NO,,,"",handshake_failure
sompo-intl.com,443,MLKEM768,NO,,,"",handshake_failure
sompo-intl.com,443,MLKEM1024,NO,,,"",handshake_failure
msig.com.sg,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
msig.com.sg,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
msig.com.sg,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
msig.com.sg,443,MLKEM512,NO,,,"",handshake_failure
msig.com.sg,443,MLKEM768,NO,,,"",handshake_failure
msig.com.sg,443,MLKEM1024,NO,,,"",handshake_failure
aetna.com,443,X25519MLKEM768,NO,,,"",handshake_failure
aetna.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
aetna.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
aetna.com,443,MLKEM512,NO,,,"",handshake_failure
aetna.com,443,MLKEM768,NO,,,"",handshake_failure
aetna.com,443,MLKEM1024,NO,,,"",handshake_failure
humana.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
humana.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
humana.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
humana.com,443,MLKEM512,ERROR,,,"",connection_failed
humana.com,443,MLKEM768,ERROR,,,"",connection_failed
humana.com,443,MLKEM1024,ERROR,,,"",connection_failed
unitedhealth.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
unitedhealth.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
unitedhealth.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
unitedhealth.com,443,MLKEM512,ERROR,,,"",connection_failed
unitedhealth.com,443,MLKEM768,ERROR,,,"",connection_failed
unitedhealth.com,443,MLKEM1024,ERROR,,,"",connection_failed
uhg.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"X25519MLKEM768",
uhg.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
uhg.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
uhg.com,443,MLKEM512,NO,,,"",handshake_failure
uhg.com,443,MLKEM768,NO,,,"",handshake_failure
uhg.com,443,MLKEM1024,NO,,,"",handshake_failure
anthem.com,443,X25519MLKEM768,NO,,,"",handshake_failure
anthem.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
anthem.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
anthem.com,443,MLKEM512,NO,,,"",handshake_failure
anthem.com,443,MLKEM768,NO,,,"",handshake_failure
anthem.com,443,MLKEM1024,NO,,,"",handshake_failure
elevancehealth.com,443,X25519MLKEM768,NO,,,"",handshake_failure
elevancehealth.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
elevancehealth.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
elevancehealth.com,443,MLKEM512,NO,,,"",handshake_failure
elevancehealth.com,443,MLKEM768,NO,,,"",handshake_failure
elevancehealth.com,443,MLKEM1024,NO,,,"",handshake_failure
cigna.com,443,X25519MLKEM768,NO,,,"",handshake_failure
cigna.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
cigna.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
cigna.com,443,MLKEM512,NO,,,"",handshake_failure
cigna.com,443,MLKEM768,NO,,,"",handshake_failure
cigna.com,443,MLKEM1024,NO,,,"",handshake_failure
aflac.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
aflac.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
aflac.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
aflac.com,443,MLKEM512,NO,,,"",handshake_failure
aflac.com,443,MLKEM768,NO,,,"",handshake_failure
aflac.com,443,MLKEM1024,NO,,,"",handshake_failure
unum.com,443,X25519MLKEM768,NO,,,"",handshake_failure
unum.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
unum.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
unum.com,443,MLKEM512,NO,,,"",handshake_failure
unum.com,443,MLKEM768,NO,,,"",handshake_failure
unum.com,443,MLKEM1024,NO,,,"",handshake_failure
hartford.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
hartford.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
hartford.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
hartford.com,443,MLKEM512,NO,,,"",handshake_failure
hartford.com,443,MLKEM768,NO,,,"",handshake_failure
hartford.com,443,MLKEM1024,NO,,,"",handshake_failure
travelers.com,443,X25519MLKEM768,NO,,,"",handshake_failure
travelers.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
travelers.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
travelers.com,443,MLKEM512,NO,,,"",handshake_failure
travelers.com,443,MLKEM768,NO,,,"",handshake_failure
travelers.com,443,MLKEM1024,NO,,,"",handshake_failure
progressive.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
progressive.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
progressive.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
progressive.com,443,MLKEM512,ERROR,,,"",connection_failed
progressive.com,443,MLKEM768,ERROR,,,"",connection_failed
progressive.com,443,MLKEM1024,ERROR,,,"",connection_failed
geico.com,443,X25519MLKEM768,NO,,,"",handshake_failure
geico.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
geico.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
geico.com,443,MLKEM512,NO,,,"",handshake_failure
geico.com,443,MLKEM768,NO,,,"",handshake_failure
geico.com,443,MLKEM1024,NO,,,"",handshake_failure
allstate.com,443,X25519MLKEM768,NO,,,"",handshake_failure
allstate.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
allstate.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
allstate.com,443,MLKEM512,NO,,,"",handshake_failure
allstate.com,443,MLKEM768,NO,,,"",handshake_failure
allstate.com,443,MLKEM1024,NO,,,"",handshake_failure
statefarm.com,443,X25519MLKEM768,NO,,,"",handshake_failure
statefarm.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
statefarm.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
statefarm.com,443,MLKEM512,NO,,,"",handshake_failure
statefarm.com,443,MLKEM768,NO,,,"",handshake_failure
statefarm.com,443,MLKEM1024,NO,,,"",handshake_failure
usaa.com,443,X25519MLKEM768,NO,,,"",handshake_failure
usaa.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
usaa.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
usaa.com,443,MLKEM512,NO,,,"",handshake_failure
usaa.com,443,MLKEM768,NO,,,"",handshake_failure
usaa.com,443,MLKEM1024,NO,,,"",handshake_failure
liberty.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
liberty.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
liberty.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
liberty.com,443,MLKEM512,ERROR,,,"",connection_failed
liberty.com,443,MLKEM768,ERROR,,,"",connection_failed
liberty.com,443,MLKEM1024,ERROR,,,"",connection_failed
hanover.com,443,X25519MLKEM768,NO,,,"",protocol_mismatch
hanover.com,443,SecP256r1MLKEM768,NO,,,"",protocol_mismatch
hanover.com,443,SecP384r1MLKEM1024,NO,,,"",protocol_mismatch
hanover.com,443,MLKEM512,NO,,,"",protocol_mismatch
hanover.com,443,MLKEM768,NO,,,"",protocol_mismatch
hanover.com,443,MLKEM1024,NO,,,"",protocol_mismatch
markel.com,443,X25519MLKEM768,NO,,,"",handshake_failure
markel.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
markel.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
markel.com,443,MLKEM512,NO,,,"",handshake_failure
markel.com,443,MLKEM768,NO,,,"",handshake_failure
markel.com,443,MLKEM1024,NO,,,"",handshake_failure
berkshirehathaway.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
berkshirehathaway.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
berkshirehathaway.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
berkshirehathaway.com,443,MLKEM512,NO,,,"",handshake_failure
berkshirehathaway.com,443,MLKEM768,NO,,,"",handshake_failure
berkshirehathaway.com,443,MLKEM1024,NO,,,"",handshake_failure
fairfax.ca,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
fairfax.ca,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
fairfax.ca,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
fairfax.ca,443,MLKEM512,NO,,,"",handshake_failure
fairfax.ca,443,MLKEM768,NO,,,"",handshake_failure
fairfax.ca,443,MLKEM1024,NO,,,"",handshake_failure
intactfc.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
intactfc.com,443,SecP256r1MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"SecP256r1MLKEM768",
intactfc.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
intactfc.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
intactfc.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
intactfc.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
lineonline.com,443,X25519MLKEM768,NO,,,"",handshake_failure
lineonline.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
lineonline.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
lineonline.com,443,MLKEM512,NO,,,"",handshake_failure
lineonline.com,443,MLKEM768,NO,,,"",handshake_failure
lineonline.com,443,MLKEM1024,NO,,,"",handshake_failure
hiscox.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
hiscox.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
hiscox.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
hiscox.com,443,MLKEM512,NO,,,"",handshake_failure
hiscox.com,443,MLKEM768,NO,,,"",handshake_failure
hiscox.com,443,MLKEM1024,NO,,,"",handshake_failure
beazley.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
beazley.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
beazley.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
beazley.com,443,MLKEM512,NO,,,"",handshake_failure
beazley.com,443,MLKEM768,NO,,,"",handshake_failure
beazley.com,443,MLKEM1024,NO,,,"",handshake_failure
rsagroup.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
rsagroup.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
rsagroup.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
rsagroup.com,443,MLKEM512,ERROR,,,"",connection_failed
rsagroup.com,443,MLKEM768,ERROR,,,"",connection_failed
rsagroup.com,443,MLKEM1024,ERROR,,,"",connection_failed
directline.com,443,X25519MLKEM768,NO,,,"",unsupported_or_unknown
directline.com,443,SecP256r1MLKEM768,NO,,,"",unsupported_or_unknown
directline.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
directline.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
directline.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
directline.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
legalandgeneral.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
legalandgeneral.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
legalandgeneral.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
legalandgeneral.com,443,MLKEM512,NO,,,"",handshake_failure
legalandgeneral.com,443,MLKEM768,NO,,,"",handshake_failure
legalandgeneral.com,443,MLKEM1024,NO,,,"",handshake_failure
phoenixgroupholdings.com,443,X25519MLKEM768,NO,,,"",unsupported_or_unknown
phoenixgroupholdings.com,443,SecP256r1MLKEM768,NO,,,"",unsupported_or_unknown
phoenixgroupholdings.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
phoenixgroupholdings.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
phoenixgroupholdings.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
phoenixgroupholdings.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
standardlife.co.uk,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
standardlife.co.uk,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
standardlife.co.uk,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
standardlife.co.uk,443,MLKEM512,NO,,,"",handshake_failure
standardlife.co.uk,443,MLKEM768,NO,,,"",handshake_failure
standardlife.co.uk,443,MLKEM1024,NO,,,"",handshake_failure
blackrock.com,443,X25519MLKEM768,NO,,,"",handshake_failure
blackrock.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
blackrock.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
blackrock.com,443,MLKEM512,NO,,,"",handshake_failure
blackrock.com,443,MLKEM768,NO,,,"",handshake_failure
blackrock.com,443,MLKEM1024,NO,,,"",handshake_failure
ishares.com,443,X25519MLKEM768,NO,,,"",handshake_failure
ishares.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
ishares.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
ishares.com,443,MLKEM512,NO,,,"",handshake_failure
ishares.com,443,MLKEM768,NO,,,"",handshake_failure
ishares.com,443,MLKEM1024,NO,,,"",handshake_failure
vanguard.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
vanguard.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
vanguard.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
vanguard.com,443,MLKEM512,NO,,,"",handshake_failure
vanguard.com,443,MLKEM768,NO,,,"",handshake_failure
vanguard.com,443,MLKEM1024,NO,,,"",handshake_failure
fidelityinternational.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"X25519MLKEM768",
fidelityinternational.com,443,SecP256r1MLKEM768,YES,TLS_AES_128_GCM_SHA256,,"SecP256r1MLKEM768",
fidelityinternational.com,443,SecP384r1MLKEM1024,NO,,,"",unsupported_or_unknown
fidelityinternational.com,443,MLKEM512,NO,,,"",unsupported_or_unknown
fidelityinternational.com,443,MLKEM768,NO,,,"",unsupported_or_unknown
fidelityinternational.com,443,MLKEM1024,NO,,,"",unsupported_or_unknown
statestreet.com,443,X25519MLKEM768,NO,,,"",handshake_failure
statestreet.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
statestreet.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
statestreet.com,443,MLKEM512,NO,,,"",handshake_failure
statestreet.com,443,MLKEM768,NO,,,"",handshake_failure
statestreet.com,443,MLKEM1024,NO,,,"",handshake_failure
ssga.com,443,X25519MLKEM768,NO,,,"",handshake_failure
ssga.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
ssga.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
ssga.com,443,MLKEM512,NO,,,"",handshake_failure
ssga.com,443,MLKEM768,NO,,,"",handshake_failure
ssga.com,443,MLKEM1024,NO,,,"",handshake_failure
invesco.com,443,X25519MLKEM768,YES,TLS_AES_128_GCM_SHA256,TLSv1.3,"X25519MLKEM768",
invesco.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
invesco.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
invesco.com,443,MLKEM512,NO,,,"",handshake_failure
invesco.com,443,MLKEM768,NO,,,"",handshake_failure
invesco.com,443,MLKEM1024,NO,,,"",handshake_failure
franklintempleton.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
franklintempleton.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
franklintempleton.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
franklintempleton.com,443,MLKEM512,NO,,,"",handshake_failure
franklintempleton.com,443,MLKEM768,NO,,,"",handshake_failure
franklintempleton.com,443,MLKEM1024,NO,,,"",handshake_failure
leggmason.com,443,X25519MLKEM768,YES,TLS_AES_256_GCM_SHA384,,"X25519MLKEM768",
leggmason.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
leggmason.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
leggmason.com,443,MLKEM512,NO,,,"",handshake_failure
leggmason.com,443,MLKEM768,NO,,,"",handshake_failure
leggmason.com,443,MLKEM1024,NO,,,"",handshake_failure
pimco.com,443,X25519MLKEM768,NO,,,"",handshake_failure
pimco.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
pimco.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
pimco.com,443,MLKEM512,NO,,,"",handshake_failure
pimco.com,443,MLKEM768,NO,,,"",handshake_failure
pimco.com,443,MLKEM1024,NO,,,"",handshake_failure
allianzgi.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
allianzgi.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
allianzgi.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
allianzgi.com,443,MLKEM512,ERROR,,,"",connection_failed
allianzgi.com,443,MLKEM768,ERROR,,,"",connection_failed
allianzgi.com,443,MLKEM1024,ERROR,,,"",connection_failed
amundi.com,443,X25519MLKEM768,NO,,,"",handshake_failure
amundi.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
amundi.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
amundi.com,443,MLKEM512,NO,,,"",handshake_failure
amundi.com,443,MLKEM768,NO,,,"",handshake_failure
amundi.com,443,MLKEM1024,NO,,,"",handshake_failure
lyxoretf.com,443,X25519MLKEM768,ERROR,,,"",connection_failed
lyxoretf.com,443,SecP256r1MLKEM768,ERROR,,,"",connection_failed
lyxoretf.com,443,SecP384r1MLKEM1024,ERROR,,,"",connection_failed
lyxoretf.com,443,MLKEM512,ERROR,,,"",connection_failed
lyxoretf.com,443,MLKEM768,ERROR,,,"",connection_failed
lyxoretf.com,443,MLKEM1024,ERROR,,,"",connection_failed
schroders.com,443,X25519MLKEM768,NO,,,"",handshake_failure
schroders.com,443,SecP256r1MLKEM768,NO,,,"",handshake_failure
schroders.com,443,SecP384r1MLKEM1024,NO,,,"",handshake_failure
schroders.com,443,MLKEM512,NO,,,"",handshake_failure
schroders.com,443,MLKEM768,NO,,,"",handshake_failure
schroders.com,443,MLKEM1024,NO,,,"",handshake_failure
aberdeenstandard.com,443,X25519MLKEM768,NO,,,"",protocol_mismatch
aberdeenstandard.com,443,SecP256r1MLKEM768,NO,,,"",protocol_mismatch
aberdeenstandard.com,443,SecP384r1MLKEM1024,NO,,,"",protocol_mismatch
aberdeenstandard.com,443,MLKEM512,NO,,,"",protocol_mismatch
aberdeenstandard.com,443,MLKEM768,NO,,,"",protocol_mismatch
aberdeenstandard.com,443,MLKEM1024,NO,,,"",protocol_mismatch
abrdn.com,443,X25519MLKEM768,NO,,,"",protocol_mismatch
abrdn.com,443,SecP256r1MLKEM768,NO,,,"",protocol_mismatch
